order_week,category_id,order_count,unique_orders,total_quantity,total_gross_sales,total_net_sales,total_profit,avg_profit_ratio
2017-04-03,36,11,11,27,461.73000143,430.16998862,34.25000118400001,0.077
2017-04-03,35,9,9,32,664.68000599,578.5199985500001,85.910000091,0.156
2017-04-03,18,157,128,157,20408.430863499998,18375.87986694,2634.0100265909996,0.143
2017-04-03,26,9,9,21,954.93000408,871.83000187,95.250001627,0.068
2017-04-03,29,80,77,254,10107.510161,9078.110047600001,800.949994364,0.088
2017-04-03,32,5,5,13,259.86999511,244.86999894,49.309999469000005,0.198
2017-04-03,33,6,6,10,650.0,571.68000034,-76.48999402,-0.145
2017-04-03,48,106,92,106,21198.940583,19058.940583,2701.859986553,0.143
2017-04-03,46,143,116,422,21091.55982916,18981.09982262,2791.82001727,0.168
2017-04-03,45,126,111,126,50397.481386,45287.5512404,4645.070103623,0.103
2017-04-03,44,5,5,20,599.79999534,518.07999421,-62.62999916,-0.128
2017-04-03,43,99,90,99,29698.021088999998,26726.5806429,3964.959989105,0.148
2017-04-03,41,14,14,41,751.5899944,666.15999413,187.97000276199998,0.266
2017-04-03,40,18,18,65,1624.34997522,1485.8899800400002,77.10000568999999,0.0
2017-04-10,26,14,14,46,1789.8900146,1669.04999154,85.320000903,0.059
2017-04-10,24,134,111,405,20250.0,18044.5,3358.069978412,0.154
2017-04-10,33,2,2,6,390.0,345.79999924,96.18000221,0.24
2017-04-10,32,5,5,11,219.88999938,198.289999,-26.980000027,-0.19
2017-04-10,35,6,6,15,419.849998381,371.86999606,97.000000479,0.283
2017-04-10,36,9,8,23,405.76999091,387.69999313,108.700001598,0.274
2017-04-10,37,12,12,25,1143.75002294,1022.6900080700001,202.42000103700002,0.23
2017-04-10,40,18,18,51,1274.4899901,1117.6799964900001,289.000002629,0.256
2017-04-10,41,3,3,5,97.94999885,87.61000061,25.450000043,0.263
2017-04-10,43,96,86,96,28798.081056,25811.6306001,-131.42001597499996,-0.008
2017-04-10,44,6,6,25,749.7499884399999,644.19000627,168.74999856300002,0.253
2017-04-10,45,115,101,115,45997.701264999996,41229.7711194,2080.270154289,0.047
2017-04-10,46,146,128,435,21741.29978538,19613.85981392,833.739978889,0.063
2017-04-10,48,113,99,113,22598.8706215,20248.8706215,2076.6999792780002,0.1
2017-04-10,29,76,65,223,8837.850161459999,7890.33006817,946.120007709,0.124
2017-04-10,18,157,132,157,20408.430863499998,18335.57985618,2149.549994778,0.118
2017-04-10,17,162,134,469,28135.310771639997,25275.470379,4794.449995557,0.17
2017-04-10,13,10,10,27,917.73001092,782.3099881,129.519999026,0.153
2017-04-10,12,1,1,5,274.8500061,266.6000061,23.45999908,0.09
2017-04-10,11,1,1,1,34.99000168,34.29000092,4.289999962,0.13
2017-04-10,9,89,81,269,26757.330008999998,23863.0598675,4455.039945214,0.128
2017-04-10,7,2,2,5,125.0,115.5,-3.3700027499999976,-0.645
2017-04-10,6,4,4,8,359.92000194,312.68001174,41.760000942000005,0.03
2017-04-10,5,2,2,2,49.97999954,47.97999954,-28.919999125999997,-0.61
2017-04-10,3,5,5,14,739.86002346,692.0700073400001,-83.71999263999999,0.066
2017-04-17,11,1,1,3,104.9700012,83.98000336,27.29000092,0.33
2017-04-17,29,84,76,269,10807.42012256,9798.28004939,1197.910004313,0.084
2017-04-17,30,4,4,4,449.95999916,375.45999148,18.059998030000006,0.095
2017-04-17,24,141,118,389,19450.0,17386.5,1951.599997736,0.112
2017-04-17,18,160,133,160,20798.400879999997,18681.34986044,2447.660008162,0.134
2017-04-17,17,179,154,565,33894.35099404,30424.7104343,4006.289962488,0.13
2017-04-17,13,8,8,25,798.74999417,708.09001732,123.99000251399998,0.19
2017-04-17,12,3,3,12,659.6400146999999,647.5400086,156.79999736,0.23
2017-04-17,2,1,1,4,319.9599915,281.5599976,95.73000336,0.34
2017-04-17,9,92,83,292,28707.150046960003,25520.57977108,4190.480015939,0.128
2017-04-17,7,5,5,13,304.0,296.28000068,1.1300029749999965,0.116
2017-04-17,6,1,1,4,179.9600067,152.9700012,-10.85999966,-0.07
2017-04-17,5,3,3,5,124.94999885,108.44999885,4.360000134,0.11
2017-04-17,3,5,5,14,689.86000816,631.65999214,218.16999954800002,0.286
2017-04-17,45,126,113,126,50397.481386,45287.5512404,7442.400074956,0.167
2017-04-17,31,2,2,8,639.9200134,554.7299958,147.51000213,0.265
2017-04-17,32,5,5,6,429.94000061,410.34000395,-216.33999083900002,-0.358
2017-04-17,33,4,4,10,841.0,711.76000213,196.64000516,0.197
2017-04-17,35,5,5,17,454.83000176,401.89000128,113.860001082,0.214
2017-04-17,36,15,15,33,609.66999433,566.8999996299999,149.720001588,0.235
2017-04-17,37,10,10,29,1339.71001428,1127.5400086,-384.350003011,-0.38
2017-04-17,38,2,2,4,469.9600067,449.2599945,163.05000306,0.38
2017-04-17,40,9,9,25,624.74999803,540.2700023699999,-3.999998568999997,0.061
2017-04-17,41,9,9,29,523.70999521,462.27000046,29.960001337000005,0.071
2017-04-17,43,111,98,111,33297.781221,29948.340729,4057.510002405,0.139
2017-04-17,44,6,6,14,1331.94001772,1224.0299912199998,289.33999443,0.285
2017-04-17,26,12,12,40,2079.9600067,1854.4200059,374.48999686,0.092
2017-04-17,48,107,91,107,21398.9305885,19205.9305885,3365.430022494,0.174
2017-04-17,46,133,108,394,19692.11981534,17588.65985472,3116.220010283,0.165
2017-04-24,18,148,124,148,19238.520814,17258.61988764,3176.919998663,0.184
2017-04-24,35,6,6,9,1289.910019,1188.9099884,55.79000210099997,0.007
2017-04-24,34,4,4,4,679.960022,650.2100067,-37.820005942,-0.063
2017-04-24,33,9,9,15,1488.0,1302.41999825,380.62999722,0.276
2017-04-24,32,9,9,9,1109.9100039,1014.90998072,344.2899952,0.333
2017-04-24,31,11,11,19,2309.81000516,2094.0200042399997,656.08999628,0.349
2017-04-24,30,11,11,14,1584.8600084,1398.10999295,382.84000711,0.25
2017-04-24,29,89,85,258,10797.42016086,9583.03007439,1000.639992856,0.115
2017-04-24,48,121,106,121,24198.7906655,21773.7906655,1005.9900466329999,0.048
2017-04-24,38,15,15,22,2796.32999401,2579.0500259699998,354.94000338200004,0.112
2017-04-24,17,171,139,526,31554.74091342,28410.56040612,3987.8699729749997,0.127
2017-04-24,16,2,2,9,899.9100037000001,742.9299927,337.5899963,0.455
2017-04-24,12,7,7,23,2119.7700042,1909.6299897,640.22999294,0.323
2017-04-24,2,5,5,10,889.8999863600001,822.15000162,-79.89000314,0.116
2017-04-24,3,5,5,5,799.9500275,705.550003,122.73000191899999,0.17
2017-04-24,5,3,3,10,999.9000091,966.9000091,118.97000119999998,0.007
2017-04-24,9,69,57,229,22897.71006018,20678.37990588,2958.839996827,0.127
2017-04-24,10,4,4,4,756.0,621.8099822,194.419993645,0.315
2017-04-24,41,6,6,6,1499.9400329999999,1332.4400329999999,192.57999423,0.147
2017-04-24,43,100,93,100,29998.001099999998,26975.5606386,2277.329911443,0.086
2017-04-24,44,6,6,16,1736.9700165,1436.2799913,-50.44001392999998,0.073
2017-04-24,45,116,101,116,46397.681276,41711.741151199996,5672.870094235,0.134
2017-04-24,46,154,128,466,23290.67981586,20905.389838400002,2845.060001449,0.138
2017-04-24,24,147,125,417,20850.0,18957.0,1258.209984081,0.054
2017-05-01,2,10,10,25,2134.75002292,1873.71997093,325.22999953000004,0.202
2017-05-01,43,111,101,111,33297.781221,29880.840698399996,1617.9698921210002,0.058
2017-05-01,3,4,4,4,639.960022,605.5599975,197.4200058,0.325
2017-05-01,5,4,4,11,1099.89000696,1020.39000696,29.32000353,0.13
2017-05-01,9,81,75,247,24697.53004416,22185.19989006,3387.079918747,0.138
2017-05-01,10,2,2,2,378.0,325.0799866,-61.46999743999999,-0.185
2017-05-01,16,5,5,17,1699.8300018,1596.8399963,186.76000027999999,0.092
2017-05-01,17,167,151,500,29995.0008312,26831.91033199,2312.370034344,0.076
2017-05-01,18,176,149,176,22878.240968,20522.6398384,2239.380009629,0.114
2017-05-01,24,140,116,425,21250.0,18912.5,1915.4099963610001,0.098
2017-05-01,29,73,68,220,9437.8001851,8414.61009184,616.9500012799999,0.074
2017-05-01,46,148,121,434,21691.3197972,19698.52982726,2443.260022022,0.132
2017-05-01,48,117,101,117,23398.830643499998,20991.830643499998,3091.770020944,0.152
2017-05-01,12,3,3,13,1194.8700256,1068.1399994,236.15999605,0.12
2017-05-01,41,4,4,4,999.960022,958.710022,233.97000122,0.248
2017-05-01,38,18,18,27,3603.59000386,3346.82999438,825.719997673,0.298
2017-05-01,35,7,7,16,1549.84000396,1501.93999486,490.90000153,0.294
2017-05-01,34,4,4,4,679.960022,632.359993,114.52999878,0.19
2017-05-01,33,10,10,24,2136.0,1899.4400176,235.869999361,0.126
2017-05-01,32,6,6,6,749.9400102,667.9399948299999,4.4500033880000025,0.007
2017-05-01,31,6,6,8,1089.92000576,970.11998746,78.05999875200001,0.075
2017-05-01,30,15,15,22,2519.7800446,2353.30999738,221.70998837399998,0.066
2017-05-01,44,6,6,13,1439.9700165,1336.9800263,102.130003899,-0.025
2017-05-01,45,128,110,128,51197.441408,46059.511262399996,6602.130012166001,0.146
2017-05-08,45,115,101,115,45997.701264999996,41285.7711194,872.6700683630002,0.023
2017-05-08,44,6,6,6,848.9500275,802.2100296399999,-365.03000520999996,-0.415
2017-05-08,9,85,77,252,25197.48001824,22821.159904139997,3093.329983034,0.167
2017-05-08,35,14,14,24,2859.76000992,2544.6600190599997,-490.689976938,-0.079
2017-05-08,10,1,1,1,189.0,166.3200073,46.5699997,0.28
2017-05-08,12,8,7,21,1939.7899855599999,1754.64001464,600.72001067,0.324
2017-05-08,16,1,1,4,399.9599915,351.9599915,118.9599991,0.34
2017-05-08,43,113,98,113,33897.741243,30482.300751,2105.569993448,0.072
2017-05-08,17,148,127,441,26455.590713399997,23812.63029491,3025.500011635,0.135
2017-05-08,18,178,148,178,23138.220978999998,20819.6698602,2439.7200052910002,0.111
2017-05-08,24,129,106,399,19950.0,17908.0,2231.380005031,0.121
2017-05-08,29,83,78,243,10357.57017776,9306.75005656,962.0199955969999,0.137
2017-05-08,30,15,14,25,2794.7500383,2506.0600051,-301.68003514000003,-0.059
2017-05-08,31,13,13,29,3179.70999918,2863.71997076,50.29999605400001,-0.002
2017-05-08,32,4,4,4,509.9600144,428.2599868,11.779996870000002,0.035
2017-05-08,33,13,13,33,3092.0,2728.3599853,216.090010093,-0.047
2017-05-08,3,2,2,2,319.980011,311.9799957,86.24999809,0.28
2017-05-08,38,14,13,25,3096.1799773000002,2753.32002259,107.6000023,-0.019
2017-05-08,41,7,7,7,1749.9300385000001,1509.9300385000001,42.65000149000001,0.013
2017-05-08,48,104,93,104,20798.960572,18666.960572,3485.030000857,0.186
2017-05-08,46,127,109,373,18642.53983658,16561.57982998,1090.710024474,0.077
2017-05-08,5,2,2,6,599.9400024,515.9499969000001,-128.90999607,-0.31
2017-05-08,34,2,2,2,339.980011,275.3800049,54.699999809999994,0.2
2017-05-08,2,3,3,7,604.9299851000001,555.1299821,215.70000076000002,0.35
2017-05-15,10,3,3,3,567.0,517.8600159,-9.280002590000002,-0.023
2017-05-15,9,87,81,243,24297.56990008,21750.25984128,3427.8299700959997,0.152
2017-05-15,5,6,6,14,1399.85999298,1263.86997228,336.58999827,0.292
2017-05-15,3,1,1,1,159.9900055,158.3899994,50.68000031,0.32
2017-05-15,2,7,7,16,1414.8399964599998,1296.95996874,233.11999563,0.109
2017-05-15,12,4,4,14,1274.8600158,1137.9300079,418.43000036,0.38
2017-05-15,16,5,5,14,1399.85999296,1318.36997226,-958.0400087759999,-0.348
2017-05-15,17,170,141,514,30834.860870279997,27652.88038675,3455.089997299,0.13
2017-05-15,18,151,127,151,19628.4908305,17647.93987204,1444.419988974,0.084
2017-05-15,24,143,116,438,21900.0,19701.75,3268.029986425,0.172
2017-05-15,29,82,75,251,10197.49019882,9241.26003212,1183.610003038,0.131
2017-05-15,44,6,6,10,1142.9700165,994.3800200999999,135.990001439,0.163
2017-05-15,30,15,15,22,2464.7800370200002,2244.33000172,657.809997564,0.222
2017-05-15,31,12,12,26,2939.74000552,2620.8199691,575.839996334,0.268
2017-05-15,32,2,2,2,259.980011,236.5799942,76.81999969,0.325
2017-05-15,33,10,10,20,1772.0,1548.120018,109.13000204099998,-0.161
2017-05-15,34,3,3,3,509.9700165,428.3699951,167.41000366999998,0.39
2017-05-15,35,8,8,12,1259.87999728,1038.29000084,244.320000296,0.266
2017-05-15,38,10,10,14,1886.6500090499999,1609.83001718,400.79999804600004,0.234
2017-05-15,41,2,2,2,499.980011,444.980011,172.36000061,0.385
2017-05-15,43,90,84,90,26998.200989999998,24260.75058,1994.9200312500002,0.084
2017-05-15,48,111,98,111,22198.8906105,19961.8906105,2046.659985813,0.103
2017-05-15,45,114,104,114,45597.721254000004,40917.7811292,6334.41010677,0.156
2017-05-15,46,122,103,366,18292.6798208,16417.9098398,2231.030011701,0.134
2017-05-22,45,128,111,128,51197.441408,46037.511262399996,4155.460095832001,0.091
2017-05-22,17,179,146,537,32214.63090584,29089.59040113,3240.390020217,0.115
2017-05-22,35,16,16,34,4039.6600495000002,3616.5400391,524.000005295,0.129
2017-05-22,2,10,10,22,2029.7800142,1747.40997342,376.20999865,0.248
2017-05-22,3,5,5,5,799.9500275,671.9499969999999,241.07999802,0.364
2017-05-22,5,4,4,11,1099.89000696,926.89998626,174.90999605,0.11
2017-05-22,9,77,74,240,23997.5999224,21411.319862300003,2677.8299881909998,0.126
2017-05-22,12,3,3,12,1119.8800049000001,1099.5800171,441.70999912,0.387
2017-05-22,16,4,4,6,599.93998712,538.93998712,-196.8199959,-0.408
2017-05-22,46,131,110,413,20641.73980324,18687.22982416,3722.759999603,0.199
2017-05-22,18,157,132,157,20408.430863499998,18353.77986084,2136.190009257,0.114
2017-05-22,24,127,108,372,18600.0,16770.25,2881.89997086,0.159
2017-05-22,29,74,65,209,9637.910159039999,8769.68008747,1651.030002039,0.173
2017-05-22,30,18,18,26,3024.7400819599998,2820.12999716,579.4699832809999,0.124
2017-05-22,31,8,8,13,1579.87002562,1495.47001648,371.01999854,0.274
2017-05-22,32,4,4,4,479.9599916,427.159996,40.11999809299999,0.092
2017-05-22,33,6,6,13,1128.0,968.80000305,26.110002520000002,-0.005
2017-05-22,34,6,6,6,1019.940033,923.8899993,281.409996516,0.305
2017-05-22,44,6,6,6,848.9500275,728.9499971,-4.529999736999999,-0.007
2017-05-22,43,88,77,88,26398.240968,23698.290558,1525.639952221,0.065
2017-05-22,41,3,3,3,749.9700164999999,732.4700164999999,217.94999882,0.297
2017-05-22,38,15,15,36,3995.32001496,3612.44002542,810.949987746,0.199
2017-05-22,48,109,99,109,21798.9105995,19529.9105995,2446.839996374,0.124
2017-05-29,16,4,4,12,1199.87999726,1107.89000696,-42.430001227999995,-0.097
2017-05-29,2,9,9,18,1574.81998452,1394.02999885,417.70999912,0.291
2017-05-29,3,4,4,4,639.960022,550.3600005999999,199.99000359,0.365
2017-05-29,12,6,6,23,2099.77002716,2015.4700470399998,492.60000232,0.262
2017-05-29,35,10,10,14,2029.86003876,1833.66000364,517.69999979,0.247
2017-05-29,9,77,70,246,24597.54006922,21983.74983222,3364.7200204889996,0.164
2017-05-29,48,121,105,121,24198.7906655,21713.7906655,2896.349963078,0.132
2017-05-29,46,142,116,436,21791.27976216,19526.1598591,1854.0499939289998,0.085
2017-05-29,45,111,99,111,44397.781221,39969.8410962,3797.0600383479996,0.097
2017-05-29,44,3,3,9,941.9900055,769.4899979,251.66000369,0.263
2017-05-29,43,107,98,107,32097.861177,28839.920684999997,4095.599955991,0.144
2017-05-29,17,157,138,490,29395.100791999997,26347.21034267,2979.150015691,0.11
2017-05-29,5,4,4,14,1399.85999306,1268.87000276,-25.480005260000002,0.075
2017-05-29,18,197,161,197,25608.0310835,23013.879828600002,3517.42001562,0.154
2017-05-29,24,163,134,464,23200.0,20869.0,2015.379991738,0.1
2017-05-29,29,64,62,211,8757.890104959999,7867.84007587,937.910017219,0.065
2017-05-29,30,12,11,14,1629.860016,1459.45997614,242.150002481,0.158
2017-05-29,31,9,9,18,2109.82002252,1823.83001698,144.77999594,0.089
2017-05-29,32,13,12,13,1649.8700411,1540.8699874,272.540001856,0.185
2017-05-29,33,12,12,30,2732.0,2437.87998963,550.67999532,0.192
2017-05-29,34,3,3,3,509.9700165,489.5700073,105.5,0.217
2017-05-29,10,3,3,3,567.0,539.6000061,96.73999977,0.18
2017-05-29,38,16,16,38,4236.090011599999,3976.6600037999997,55.68999862000004,0.054
2017-05-29,41,5,5,5,1249.9500275,1017.4500275,58.739998820000004,0.058
2017-06-05,2,6,6,18,1529.8200226,1440.0700227,419.85999100000004,0.303
2017-06-05,3,2,2,2,319.980011,289.5800018,-270.75000762,-0.935
2017-06-05,5,2,2,8,799.9200134,688.9299927,153.30000114,0.27
2017-06-05,9,70,64,207,20697.92995464,18719.56990814,1896.9599812869997,0.12
2017-06-05,10,2,2,2,378.0,368.550003,-270.81998827999996,-0.74
2017-06-05,12,8,8,20,1869.79999538,1753.83000184,354.57000068,0.144
2017-06-05,16,3,3,11,1099.89002226,986.90000156,61.06999591,0.14
2017-06-05,17,152,126,448,26875.52070974,24232.25027118,1484.509980316,0.046
2017-06-05,18,159,137,159,20668.410874499998,18559.15986564,2196.270015543,0.121
2017-06-05,24,135,116,407,20350.0,18324.0,3407.919992282,0.198
2017-06-05,30,17,16,27,2984.7300265,2696.78997807,246.29002000999998,0.108
2017-06-05,29,82,77,231,9877.69017298,8855.26006655,1057.250007261,0.105
2017-06-05,32,4,4,4,489.9599992,480.159996,92.159996985,0.192
2017-06-05,33,11,11,23,2108.0,1939.9800033,548.640004534,0.285
2017-06-05,34,2,2,2,339.980011,334.8799896,116.06000137000001,0.345
2017-06-05,35,15,14,20,3429.8000489,3223.8600311,884.480000491,0.269
2017-06-05,38,10,10,20,2138.4499815,2071.7500077,616.3400020400001,0.234
2017-06-05,41,3,3,3,749.9700164999999,629.9700164999999,289.15000150000003,0.457
2017-06-05,43,90,83,90,26998.200989999998,24260.75058,2730.839966609,0.106
2017-06-05,44,7,7,18,1883.980011,1570.7199937,291.099989882,0.111
2017-06-05,45,112,97,112,44797.761232000004,40305.831086399994,5886.070017079,0.145
2017-06-05,46,122,109,365,18242.69980262,16425.85978364,2432.82999276,0.134
2017-06-05,48,103,89,103,20598.9705665,18528.9705665,3434.710019727,0.184
2017-06-05,31,7,7,11,1199.88999932,1060.7899856,375.49000645,0.336
2017-06-12,46,122,107,356,17792.8798894,15941.58987356,2607.410021774,0.183
2017-06-12,17,133,111,393,23576.07069752,21194.69031156,2524.980027089,0.13
2017-06-12,24,140,122,414,20700.0,18592.0,2638.730035983,0.136
2017-06-12,29,73,68,201,8837.990199200001,7886.78009002,1107.890007358,0.115
2017-06-12,30,16,16,19,2194.81001316,2018.62000256,517.8800106589999,0.227
2017-06-12,31,7,7,15,1789.8500213,1547.0699768,220.86001202,0.09
2017-06-12,32,8,8,8,989.9200060000001,836.71998605,59.99000074,0.06
2017-06-12,33,16,16,42,3920.0,3369.67998514,398.729986551,0.193
2017-06-12,34,1,1,1,169.9900055,169.9900055,5.099999905,0.03
2017-06-12,35,3,3,3,609.9700164999999,519.9700164999999,179.99999999,0.347
2017-06-12,38,17,17,34,3916.01001726,3470.11997246,139.61999512199995,-0.03
2017-06-12,41,1,1,1,249.9900055,207.4900055,-311.2399902,-1.5
2017-06-12,43,109,95,109,32697.821198999998,29385.880707,4716.590038933,0.163
2017-06-12,44,4,4,6,746.9700164999999,649.9800110000001,225.45000077999998,0.322
2017-06-12,45,126,110,126,50397.481386,45287.5512404,5972.59002611,0.132
2017-06-12,18,145,120,145,18848.5507975,16853.04986504,2097.510000109,0.118
2017-06-12,12,11,11,40,3664.60005182,2986.2699434300002,-552.02000996,-0.174
2017-06-12,16,2,2,3,299.96999356,270.96999356,94.38999939,0.335
2017-06-12,9,70,66,206,20597.9399185,18657.5699079,1702.2600118159999,0.143
2017-06-12,48,88,81,88,17599.120484,15819.120484,244.09997670099995,0.021
2017-06-12,10,4,4,4,756.0,669.0599975,116.62000180000001,0.165
2017-06-12,2,6,6,15,1289.8500061,1234.230011,406.08000181,0.303
2017-06-12,3,4,4,4,639.960022,605.5599975,130.87000084,0.215
2017-06-12,5,3,3,9,899.91001126,801.9199905600001,289.939996205,0.3
2017-06-19,43,99,89,99,29698.021089,26803.0806735,4838.009982016,0.184
2017-06-19,41,2,2,2,499.980011,422.480011,140.10000610999998,0.33
2017-06-19,44,2,2,3,347.9900055,311.75,54.22000122,0.185
2017-06-19,10,3,3,3,567.0,470.60998529999995,127.96000004000001,0.273
2017-06-19,38,13,13,33,3556.620056,3148.01999668,614.560011378,0.184
2017-06-19,35,15,15,27,3029.7300415199998,2719.04001987,-27.66998203000003,-0.059
2017-06-19,34,6,6,6,1019.940033,831.2399978999999,241.89000131,0.288
2017-06-19,33,11,11,31,2996.0,2623.66000361,366.04002228599995,0.184
2017-06-19,32,2,2,2,259.980011,248.2799988,100.64000321,0.405
2017-06-19,31,9,9,20,2149.79998792,1977.2099839,202.96998506900002,0.149
2017-06-19,30,10,10,17,1849.8300097000001,1634.03998578,-540.8499812999999,-0.135
2017-06-19,29,83,75,236,10237.64013926,9150.83008514,97.350027012,0.062
2017-06-19,24,154,128,457,22850.0,20520.0,3423.9499950040004,0.16
2017-06-19,18,170,141,170,22098.300935,19881.7998497,2489.570022189,0.128
2017-06-19,17,162,133,505,30294.95085148,27206.24038725,4327.009996947,0.16
2017-06-19,16,3,3,8,799.92000576,697.93001556,230.91999813,0.383
2017-06-19,12,5,5,9,829.9099959800001,691.96998596,-25.209993369999992,0.126
2017-06-19,45,137,115,137,54797.261507,49117.3313614,4470.420035141,0.091
2017-06-19,9,85,79,279,27897.210082600002,24829.4798429,2410.92003208,0.139
2017-06-19,5,1,1,4,399.9599915,371.9599915,96.70999908,0.26
2017-06-19,3,4,4,4,639.960022,630.3600005999999,89.04999923999999,0.14
2017-06-19,2,8,8,20,1689.7999574,1552.1599884999998,136.5899916,0.059
2017-06-19,46,113,102,341,17043.17987402,15238.60985914,1913.220012217,0.117
2017-06-19,48,110,94,110,21998.900605,19832.900605,1671.380032751,0.078
2017-06-26,12,6,6,18,1659.8199920000002,1428.6999968999999,-345.21001236,-0.205
2017-06-26,10,3,3,3,567.0,491.3999939,99.04000092000001,0.2
2017-06-26,9,79,73,243,24297.569908179998,22087.19985198,2983.760027896,0.144
2017-06-26,5,5,5,14,1399.85997022,1252.8699799199999,234.27999113,0.142
2017-06-26,3,1,1,1,159.9900055,119.9899979,57.59999847,0.48
2017-06-26,2,11,11,16,1594.83997372,1400.59996434,288.61999917599996,0.195
2017-06-26,32,9,9,9,1119.9100115,1003.6599884,214.370000843,0.212
2017-06-26,16,5,5,16,1599.8399887599999,1394.84996806,-488.3399877719999,-0.094
2017-06-26,17,179,150,493,29575.07078928,26708.31034118,3092.4399764,0.106
2017-06-26,18,130,112,130,16898.700715,15124.849883519999,1643.479985074,0.107
2017-06-26,24,159,134,506,25300.0,22706.75,3369.22998986,0.132
2017-06-26,29,78,70,240,9757.60016118,8816.78004202,807.17999583,0.103
2017-06-26,30,13,13,17,1954.8300248,1767.98997489,56.56001092599999,-0.037
2017-06-26,31,7,7,17,1859.83000946,1730.59000396,346.94998547,0.143
2017-06-26,48,121,108,121,24198.7906655,21701.7906655,-243.35003102100006,-0.008
2017-06-26,45,130,109,130,51997.40143,46831.4712844,7486.770023212,0.156
2017-06-26,33,11,11,22,2168.0,1908.72000118,127.25000079899998,0.198
2017-06-26,34,3,3,3,509.9700165,450.47000119999996,-415.86999801999997,-0.937
2017-06-26,35,7,6,13,1649.8700104,1482.3800202,-243.6899758,-0.136
2017-06-26,38,13,13,18,2685.5800018,2411.31999978,-221.22999334200006,-0.127
2017-06-26,43,85,74,85,25498.300935,22853.840530499998,-652.5400218270001,-0.037
2017-06-26,44,4,4,12,1238.9900055,1093.1300049000001,244.03000070000002,0.233
2017-06-26,46,128,111,378,18892.4398455,17050.1398428,1314.70997188,0.102
2017-07-03,45,124,109,124,49597.521364,44507.5912184,5555.790022322,0.126
2017-07-03,46,134,120,400,19991.9998315,17980.76984376,2525.879997691,0.134
2017-07-03,24,132,110,419,20950.0,18775.5,2429.799987975,0.115
2017-07-03,44,2,2,6,644.9900055,573.1399994000001,174.63000492,0.36
2017-07-03,43,94,86,94,28198.121034,25442.670624,708.270009545,0.024
2017-07-03,41,4,4,4,999.960022,953.710022,70.17999656,0.065
2017-07-03,38,16,16,26,3197.11998731,2754.05002601,400.83000475100005,0.093
2017-07-03,35,7,7,9,1359.91002656,1250.01000974,-60.36000157999999,-0.017
2017-07-03,34,4,4,4,679.960022,634.9100036,69.17000199,0.11
2017-07-03,33,13,13,31,3032.0,2745.9000015,913.95000021,0.284
2017-07-03,32,7,7,7,859.9300005,796.029991,202.109997764,0.253
2017-07-03,31,12,12,21,2569.79000852,2328.19998165,-690.250051284,-0.17
2017-07-03,30,8,8,10,1109.9000017,966.26000198,11.240001827000015,0.13
2017-07-03,17,182,156,551,33054.490928540006,29669.730411790002,4270.770021389,0.154
2017-07-03,16,3,3,8,799.9199828999999,679.9299926,73.930001268,0.117
2017-07-03,12,6,6,15,1394.84997562,1236.81999976,488.68999823499996,0.28
2017-07-03,10,1,1,1,189.0,170.1000061,66.33999634,0.39
2017-07-03,9,81,74,238,23797.61993398,21561.30984478,2204.459992693,0.098
2017-07-03,5,5,5,16,1599.84001916,1483.85001366,-720.26000233,-0.184
2017-07-03,3,2,2,2,319.980011,259.1800003,103.93999862999999,0.4
2017-07-03,2,6,6,16,1369.8399964,1267.7999879,363.20000075999997,0.29
2017-07-03,29,75,71,228,9277.72017936,8370.870027050001,-284.06996719200004,-0.008
2017-07-03,48,124,115,124,24798.760682,22279.760682,3010.62002554,0.136
2017-07-03,18,166,138,166,21578.340913,19396.289855299998,3173.2499922019997,0.163
2017-07-10,43,96,84,96,28798.081056,25727.640563999998,2943.030022684,0.11
2017-07-10,10,3,3,3,567.0,526.3700104,50.23000121,0.097
2017-07-10,9,79,76,232,23197.67999992,20811.35990102,2543.209977935,0.108
2017-07-10,5,4,4,11,1099.8899993,932.8999785999999,-149.33999060000002,-0.19
2017-07-10,3,5,5,5,799.9500275,683.1499938999999,-47.50000476,-0.066
2017-07-10,2,5,5,8,774.9199906,656.9199983000001,25.970001219999993,0.08
2017-07-10,12,5,5,11,1024.88998412,896.89999388,-147.64001088,-0.474
2017-07-10,16,5,5,16,1599.8399887599999,1469.34999846,417.88999751999995,0.26
2017-07-10,18,154,128,154,20018.460847,18041.15987338,1077.169977038,0.062
2017-07-10,31,7,7,13,1639.87000286,1415.86997994,93.71999932,0.14
2017-07-10,30,13,13,25,2724.7500231,2480.3399735,634.719993626,0.244
2017-07-10,29,68,63,198,8398.020175,7476.21008271,747.82000579,0.099
2017-07-10,24,128,111,378,18900.0,17134.5,1431.0099837100001,0.087
2017-07-10,17,180,153,524,31434.76085306,28224.570316819998,3741.409994176,0.137
2017-07-10,32,6,6,6,739.9400026000001,704.7899932,-173.41000174,-0.238
2017-07-10,33,16,16,30,2776.0,2404.75999455,58.13000202800001,0.088
2017-07-10,35,7,7,14,1689.8600311999999,1651.8600159,-317.64997095999996,-0.196
2017-07-10,46,132,118,409,20441.81978986,18379.34981946,1754.5899855270002,0.116
2017-07-10,45,108,98,108,43197.841188,38817.9010632,5698.670045404,0.151
2017-07-10,44,9,9,17,1937.9500275,1775.4400024000001,198.73000055900002,0.124
2017-07-10,48,110,94,110,21998.900605,19813.900605,2025.030016666,0.098
2017-07-10,41,5,5,5,1249.9500275,1047.4500275,268.8499927,0.256
